100
-0.4102271638830854	-0.3996650780351661
-0.417843445052839	-0.3268363241114377
-0.40283127928637974	-0.2088443186393646
-0.42355560351520133	-0.13722657230298999
-0.40508800032160136	-0.042672736834953845
-0.3957334791045414	0.04200821975933172
-0.3976536157203613	0.13635282535645374
-0.4144833198276975	0.21332920262029495
-0.41036386342993025	0.3111190884422984
-0.3997243118284615	0.43212166470348057
-0.3063273236481793	-0.41801785443937095
-0.3292586937030891	-0.3355231893123885
-0.3120228069613654	-0.2265535310791569
-0.30593137697470946	-0.138358957856583
-0.33344887508831095	-0.04362987293922664
-0.3067484394400046	0.04594446027552876
-0.32667742591300764	0.1382406089046463
-0.3208951168841963	0.22622743400869574
-0.3024042195200464	0.3137798246764773
-0.31860040932590783	0.4087557645937185
-0.22265525538090739	-0.39980797832866577
-0.22707072441328724	-0.30060357922427744
-0.22479809563585249	-0.22784107363722975
-0.231767313692711	-0.13804816363006492
-0.2108644513703536	-0.04644504327182019
-0.2224516991056674	0.04858777758619444
-0.2254457809500697	0.12987252100365695
-0.22624496820600276	0.21981374222782174
-0.21639660844674707	0.29942646538321094
-0.22650948423835734	0.38810126016963237
-0.12642907062419573	-0.4154921085327724
-0.1396479133642031	-0.32204610098995995
-0.1352863236009218	-0.230548158273852
-0.14507883478304198	-0.13362138934028173
-0.12505790123415916	-0.04358617626977635
-0.13610637391057254	0.04593392322832878
-0.1440693233168397	0.13602968707431232
-0.13837961137747373	0.2246501087304077
-0.1286559602564229	0.31811587277167336
-0.13140006261193982	0.4082412358257623
-0.04449943372848924	-0.40615009873275587
-0.0460382764294625	-0.31674134669451653
-0.04433218462292858	-0.22973473475673847
-0.04388645070250408	-0.14573784450786126
-0.04438894242054981	-0.04316922731777466
-0.04367039944833095	0.04584349603463793
-0.04344673722421091	0.13488917084361113
-0.048461056128554544	0.22373439949017776
-0.04377027427583795	0.31889170636678416
-0.04610148906152581	0.40229238434557435
0.0475513475701109	-0.4237254252861852
0.04523690313534293	-0.31074333897855205
0.04813991129686944	-0.21257358718152597
0.04655315791621173	-0.1348355648853497
0.04720328353550437	-0.043258650684593225
0.04739784844454425	0.043451946571534825
0.0449545660433743	0.13162423373200138
0.044928243102853364	0.22178213729483556
0.04597542124957444	0.31864531863479345
0.0443951976356063	0.4101940999681733
0.1325897135821113	-0.39270253060031046
0.13765150008132895	-0.2911604572266557
0.1319224460350113	-0.2167754223599916
0.13618776925366388	-0.1460676427301432
0.12953156557828868	-0.042590157983994015
0.13309429730797528	0.04301955448132749
0.13522846416791956	0.13351470417579328
0.1245498187325923	0.22668964641762848
0.13458626998464868	0.3268504234885708
0.14372195163052326	0.3883473243244275
0.22594901424046757	-0.3981397417146858
0.2233730640930651	-0.3176331536210913
0.2122259460931052	-0.21834462442916086
0.22446013828249944	-0.13204749009188532
0.22271386133722798	-0.04575502168847389
0.23318674029214098	0.04766148957184611
0.22335468957175397	0.13434316582189504
0.2274778766137325	0.2278333631912318
0.22180166815780414	0.3110537254193925
0.2236602414897074	0.38296404411591234
0.3372772651982535	-0.42942144620049144
0.3073378718176421	-0.33846598085729185
0.3123665194877569	-0.22226836007393458
0.33202396923180066	-0.13101703896518616
0.3334363969721838	-0.044935824829429566
0.30046515421003156	0.047954823086515656
0.301740384199845	0.13461904791882376
0.31603297727433577	0.2418930819992707
0.3025441076752004	0.3222469555233047
0.31774702352732687	0.40622739953856013
0.40974793332559056	-0.4060339861786842
0.4181074948795493	-0.29601463909893366
0.3930552780998923	-0.22625050227397536
0.4146948574143451	-0.12802282099770043
0.39790118753827264	-0.04629225796837867
0.41451558808496686	0.04717747283323264
0.4283867438481131	0.13702622086580893
0.37811814198928967	0.21572307100946314
0.4248551891517064	0.32749934268432995
0.41602438929597907	0.40809747686459624
